date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ppi_industry,yoy_chemical_goods,yoy_food_bev_tob_goods,yoy_ipman
2010-07-01,3.3429564699557233,13.673218564299013,-0.525061041773828,4.613994974136914,18.10042723361844,-1.8311865205883207,21.81073189947236,0.8249234194513537,-1.676165866926366,-0.7437275916752952,1.091406257655942
2010-10-01,2.698138270116166,10.009710288656667,4.772927477901279,3.3500097997314047,12.385722754749219,0.6838116570897566,7.500721675753837,2.5033305336219334,-0.3359049492616792,-1.1098568842218546,1.3460322449291484
2011-01-01,3.3806725201434356,2.902018783415537,11.017666733582992,2.7826991140925577,4.121311762121717,-2.210384194755222,-0.7760116257199456,1.586034789685532,-1.3655981650563889,-0.41257504661645883,1.6081867329383484
2011-04-01,4.729242705438697,4.011532269678096,15.36940194355492,3.521414935606721,5.760861197860574,-5.11988975577826,-1.833266629557274,2.2316991911218675,1.1336812305107107,-0.8752832037363996,4.14375681816631
2011-07-01,4.477382207181304,6.221084428514908,16.076459540087544,3.370195498666551,5.778796591150694,-3.0814062098175996,1.0156399396990574,2.1094280631586253,-2.051213963935256,-0.3747500607111891,3.987446567163766
2011-10-01,3.2386550232230977,-0.2720429216150104,7.650075576240817,2.1292648086967256,2.829655698621815,1.0378411607416016,-0.8555043655028947,-1.495055818466326,-3.515288803964925,1.7055919839920883,0.9207404360874016
2012-01-01,2.2031124280921626,-5.4301231273714405,-3.7146580763809007,2.288288505320531,-0.6475537982700894,4.336809805071769,-0.40175527127088073,4.4055000605183015,-4.426347476668029,1.0376978578704288,-0.918205488038601
2012-04-01,3.283293641907388,-0.6246703639616635,1.7547152605789549,3.1467793716501027,3.0311515885707725,0.5338383273170866,5.742281248938608,1.8382969694145863,-3.5474254531607055,2.3956384146388032,0.22131106990083182
2012-07-01,3.1034221038094847,4.2669504341445705,5.122649797357226,3.326797466841267,4.200104923697624,0.08707082886939554,1.7882188771624243,4.091327642147653,-1.7047198355045463,0.5736536539849157,1.7985654619072209
2012-10-01,4.382974365487019,5.293059839565272,14.646825866654002,2.9847650611841314,5.575271284611953,1.2238404901516184,2.4917581519428884,1.8451464461637848,-2.5665593813282213,1.032505290635794,1.3368372173491936
2013-01-01,4.446571946573748,4.384060974046031,9.765435440065499,3.5645545696001912,6.581501007925335,3.2721029949513816,0.722669348934708,2.507755034908902,-2.649825857982682,0.06410943067294661,1.646591885626467
2013-04-01,3.9269851852347917,6.080777269326375,8.501136063697473,3.7794589242916583,6.333386581588545,3.222166379230915,6.860498400509845,6.311951017348742,-2.644721636598851,-0.5749558491077764,0.834170522932608
2013-07-01,4.3359888114460725,6.289825233915074,6.523282492095285,4.211413831743547,6.462986353480382,2.7876894511470596,5.127342871341341,7.141936370793488,-0.762812262438388,0.8773699746911096,2.210378019274095
2013-10-01,4.936378962857855,5.063839336413754,6.466614141251256,4.598827714919048,4.776001333957878,-3.1194741634539054,-0.708665062843211,3.027169971464242,1.0365812722004208,-0.8257830952040227,1.8908553316861056
2014-01-01,4.796045774475313,4.159403787575339,6.707273099774795,4.9874871021924125,2.719565901078534,-4.221444111075938,-8.99117506872198,2.062087087068576,1.288573453233475,1.4901159529009709,2.387923573857296
2014-04-01,4.250311024621314,-1.9241734216984177,8.654728522288021,3.512180839528701,-2.7126374353088942,2.6192774379365926,-15.850521204057062,2.433860181440551,-0.46561786426803664,1.114519583046022,-0.22152598724581496
2014-07-01,3.682100133403655,-2.8557059312605664,6.921077637273138,3.202754448629798,-3.987033605553083,2.9572195494059548,-11.811835676814773,1.8850770319300776,-1.6830864796778173,2.3504725677338207,-0.7149485881826296
2014-10-01,3.6401392834021946,-3.213955862623693,6.456600780023198,3.3659207956594894,-4.848727911150566,-0.9818804579125615,-10.01398332076803,1.4672540001045256,-1.442014899985688,2.278694877181273,-0.5382271734247407
2015-01-01,2.9143359556877257,-2.4208257955657775,1.8582697098644405,3.5847963577382114,-3.535452930311176,-6.49345917951069,-11.323426973103697,1.137610765447589,-0.37479901121050196,1.7881205040328576,-0.6890606433176996
2015-04-01,2.253356639771758,-3.387378534405258,0.898207136427013,2.8060211364019403,-4.807026676636504,-0.5229058796017041,-15.459752098745227,3.5146006110667543,0.9182822179137397,2.375763305501095,-0.38238534846223665
2015-07-01,2.7140594781530862,-3.4299370049101037,-0.579111796355531,3.1601044272899617,-1.4234865115013788,-0.3787402814111751,-7.590070358802758,2.730810692596365,-0.903987024919453,0.2683260531446341,-1.1001192714576626
2015-10-01,3.2380401236299865,0.8358465406742923,-0.429486964158754,4.039287484078516,2.6460800786879233,4.17613058193497,-0.48741443723225153,6.161717782708089,-1.7544932268273599,0.882241066036912,-0.2285733619486242
2016-01-01,3.949074766480007,4.087675112194795,5.034122393427667,4.001307775660947,3.710037398237512,3.68090929020007,9.84450531657749,8.114425578847781,-2.101229539327458,-0.09131814713626929,-0.012425106359252092
2016-04-01,4.32541741605772,6.712694694873467,5.2505533093749825,4.382900604274124,7.000977558883512,-3.3923670303482916,6.416484945792307,6.442200036322102,-1.9334595846240032,0.4697761584667174,0.458099098278833
2016-07-01,4.121756688389047,6.284770893573286,6.147581949676897,4.208820229204227,4.8624835547407255,-3.9397768785696514,3.592334517943484,3.5054685383708764,0.49499850693016656,0.40302719542023335,1.1626885000120357
2016-10-01,3.9972110250095207,3.591750894921669,3.5796606942600757,4.015000185742156,5.309127999424198,0.19037327268076076,2.2689812722263136,2.675389671955655,-3.048652702647165,1.4568605428991313,0.17654171825800954
2017-01-01,4.561759886100938,5.980427177063481,5.131963511398457,4.139533364863288,6.130225851812353,6.3441447551284735,7.904262014447653,4.361837116943726,-0.03275269997072838,0.19723975505307076,1.2024584914890892
