date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ipman,yoy_chemical_goods
1984-10-01,7.297936221482648,0.319177978666916,-0.9514358052127414,9.568340139586741,-4.241692160440254,3.264445911556942,3.8637659652423766,-0.5551436811984057,-2.10897602180916
1985-01-01,6.7789819213754345,11.137809756083296,8.276475863337819,7.946437056668327,-0.8144186565023775,0.44099216458488133,0.9666419342966912,1.6911607903082384,1.3510924742250787
1985-04-01,7.249936262115678,10.040470027561431,10.81367248551879,7.334298351785914,4.2544714197577544,0.42273035298338124,-2.037371933156175,3.1890667223257756,3.0172555590147816
1985-07-01,5.348697161035605,10.283928664461929,3.2892805702308023,5.935648247423167,5.201519681475546,2.986936938900186,-10.44245262166057,2.301488023055594,5.163987620913296
1985-10-01,4.979368230167765,8.154207886964823,-6.438101527681367,7.06231616374031,4.996638362352762,1.5171183379577051,-14.298893185489105,1.5049045851098795,5.376937436171357
1986-01-01,5.184191133681114,5.853903289527876,-4.4255701762612345,6.629586162204583,9.337944672812494,2.450851380188035,-13.160543783939543,3.026996996493,6.013926498877843
1986-04-01,5.904254848015872,13.078251946056941,1.9810305512315227,7.049887449349305,7.881073378778602,3.990734699901876,0.112014469939135,4.242118709068555,5.83969686635817
1986-07-01,6.6332033441922595,14.528909125611136,4.200057306766081,7.117424448600677,12.140230182080902,5.621922330588798,8.205236059172602,6.093533588832125,6.448642911922099
1986-10-01,6.965046653870874,12.691810749223995,7.493850300059653,7.475192290797792,15.275922137536929,4.621272238520051,10.486414974031256,7.0274263895118745,10.364939286840627
1987-01-01,8.500194102816389,16.587025852206022,11.591099318482442,7.731711127482946,19.118318577897174,6.03219100748213,8.92006032110843,8.870482736114285,9.063785040074716
1987-04-01,7.63390219742642,11.067752754894084,3.51062000530756,7.691290677846257,22.105042644619402,5.9310491618254115,2.817588596442268,6.72787413643464,7.46215353495197
1987-07-01,8.118059709376771,6.929528333311907,2.472464217489279,7.886021015348311,20.872129546346212,2.362733855924351,1.684583189111105,6.05701753809394,3.992441362425846
1987-10-01,7.235828561929633,5.9666013530165465,-0.8150082604222577,8.09809331804826,20.293852572563424,6.57713906228401,4.774224468056392,3.328014822583743,3.464040325566713
1988-01-01,8.060138455873439,3.797107596789518,2.8557744351142356,8.327315042221976,13.347309186062244,2.566098967702654,3.4274371126778713,3.097498284616211,2.7458077297554855
1988-04-01,7.998545722976328,12.06147677085138,6.35625879377433,7.9945937225884185,12.167500931988911,1.9856088889960763,2.803504244994871,2.3496245235006197,3.6517546470054887
1988-07-01,8.25637724071892,8.704059599594753,4.396143332030215,8.106257133319845,13.872515396887318,1.6411347832192964,8.656308230061724,1.1536803144921877,0.2337376730858941
1988-10-01,7.279957432890043,6.008017831344518,5.0086472084181946,6.504553027760402,12.817253141333515,3.4997789958465297,4.702546561295431,0.018295458289590782,1.1154141531101955
1989-01-01,5.74864259318227,3.678222335818274,-2.6839699307882476,6.379411250472636,8.85715838365354,5.924820021745463,10.389187508776777,-0.7366841541251481,3.006206468866192
1989-04-01,6.1848888501530785,7.429101416718494,-1.2466300297208495,6.806382699760846,9.652499776272391,2.691755120714909,-0.8321895516506643,0.7749254895308294,4.9220568199118935
1989-07-01,6.280492946419482,7.013863366889581,-1.0191284648962904,7.2426313993486575,9.179868820283946,5.041065563418986,2.245060244800513,2.348334438855151,4.049892754020493
1989-10-01,6.197467189468725,8.996169488761051,0.7751384369210643,6.689871493516223,11.592302995274892,0.9782924253792449,7.195681659074101,3.4226132375623433,1.4604109546222688
1990-01-01,3.6576479092662817,5.7210960023970205,-7.144938003807061,5.417678458264091,8.855821652439907,2.9753676000903555,15.651686949804422,-0.25925570120518115,-0.012483100929807867
1990-04-01,2.746192666933939,2.084150161728163,-10.86407595275006,4.466818664772976,9.092782094124793,2.707756887849499,8.170556184243491,-3.6217355383912677,-1.3998502181136212
1990-07-01,3.15938916799624,-0.7830513765115863,-8.378652098100446,3.713066987644848,9.139574910427498,2.5620700573721225,2.9625100197745433,-3.3335174776603886,1.589887011225762
1990-10-01,4.9280956301498575,-1.1575600423991579,-0.7097059255895743,4.081322741369052,8.859757885534549,3.201925454871977,-5.62097778460819,0.6690268821074721,1.6887969838861232
1991-01-01,5.358187608402311,4.6004061735368005,4.862489704562096,5.139490577355714,12.073123973875731,4.325737092753006,-2.1381679989140014,2.6969781316513304,1.3039612173922541
